,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
277,1,199,1,The Castle in the Clouds in the Sky (Basement),Fitness Giant,0,"['giant jar of protein powder', 'pec oil', 'Squat-Thrust Magazine', 'Fitspiration&trade; poster']",343,7,24,16,37,[],,True,94,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'CRUSH!', 'CRUSH!', 'DARK FEAST!', 'PIERCING GAZE!']",,"[6642, 6672]",,[]
278,1,200,1,The Castle in the Clouds in the Sky (Basement),Alphabet Giant,0,"['heavy D', 'original G', 'Nightmare Fuel']",427,4,15,13,47,"[(""Cruisin' for a Bruisin'"", 5)]",,True,31,-41,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6672, 6695]",,[]
279,1,201,1,The Castle in the Clouds in the Sky (Basement),Neckbeard Giant,0,"[""O'RLY manual"", 'open sauce', 'giant neckbeard']",581,4,18,15,36,[],,True,31,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6695, 6716]",,[]
280,1,202,1,The Castle in the Clouds in the Sky (Basement),Furry Giant,0,"['furry fur', 'disturbing fanfic', 'wolf mask']",574,4,19,14,40,[],,True,31,-15,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6716, 6738]",,[]
281,1,203,1,The Castle in the Clouds in the Sky (Basement),Alphabet Giant,0,"['heavy D', 'original G']",437,4,16,14,44,[],,True,31,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6738, 6759]",,[]
282,1,204,1,The Castle in the Clouds in the Sky (Basement),N/A,0,[],0,-1,0,0,0,[],,,0,0,The Fast and the Furry-ous,,[],[],,"[6759, 6764]",,[]
283,1,205,1,The Castle in the Clouds in the Sky (Ground Floor),Possibility Giant,0,"['plot hole', 'probability potion', 'chaos butterfly']",595,4,13,18,39,[],,True,31,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6764, 6785]",,[]
284,1,206,1,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,0,['procrastination potion'],434,4,17,10,41,"[('The Halls of Moxiousness', 5)]",,True,31,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6785, 6805]",,[]
285,1,207,0,The Haunted Storage Room,N/A,1,[],0,-1,0,0,0,[],,,0,0,Lights Out in the Storage Room,,[],[],,"[6805, 6810]",1,[]
286,1,207,1,The Castle in the Clouds in the Sky (Ground Floor),Foodie Giant,0,"['giant artisanal rice peeler', 'giant heirloom grape tomato', 'chipotle wasabi cilantro aioli', 'artisanal hand-squeezed wheatgrass juice']",360,4,21,20,32,[],,True,31,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6810, 6832]",,[]
287,1,208,1,Sonofa Beach,lobsterfrogman,0,['barrel of gunpowder'],217,6,17,16,40,[],,True,13,0,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'MACROMETEORITE!', 'BLOOD CHAINS!', 'PIERCING GAZE!']",,"[6832, 6986]",,['annoyed snake']
288,1,209,0,The Copperhead Club,fan dancer,1,[],0,3,0,0,0,[],,True,0,-89,,,[],"['BLOOD CHAINS!', 'BALEFUL HOWL!']",,"[6986, 6998]",,[]
289,1,209,1,The Copperhead Club,Stanley Collins the bartender,0,"['unnamed cocktail', 'handful of tips', 'electric copperhead potion', 'Pok&eacute;-Gro fertilizer']",350,7,20,22,39,[],,,129,-122,,,['the rock band flyers!'],"['OFFER LATTE TO OPPONENT!', 'BLOOD CHAINS!', 'CRUSH!', 'DARK FEAST!', 'PERCEIVE SOUL!']",,"[6998, 7038]",,[]
290,1,210,1,The Copperhead Club,N/A,0,[],0,-1,0,0,0,[],,,0,0,"Shen Copperhead, Jerk",,[],[],,"[7038, 7045]",,[]
291,1,211,1,The Copperhead Club,Garrett Collins the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'electric copperhead potion']",380,4,12,11,39,[],,,31,-51,,,['the rock band flyers!'],['BLOOD CHAINS!'],,"[7045, 7069]",,[]
292,1,212,0,The Copperhead Club,ninja dressed as a waiter,1,[],0,2,0,0,0,[],,True,0,-45,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[7069, 7082]",,[]
293,1,212,1,The Copperhead Club,Alan Collins the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'unrequired jacket', 'electric copperhead potion']",374,5,16,13,31,"[('Bitterskin', 5)]",,,148,-45,,,"['the rock band flyers!', 'the photoprotoneutron torpedo!']","['BLOOD CHAINS!', 'DARK FEAST!']",,"[7082, 7112]",,[]
294,1,213,1,The Copperhead Club,Chuck Goldthwait the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'electric copperhead potion', 'Nightmare Fuel']",322,4,17,8,36,[],,,31,-52,,,['the rock band flyers!'],['BLOOD CHAINS!'],,"[7112, 7136]",,[]
295,1,214,0,The Copperhead Club,the Mob Penguin Capo,1,[],0,2,0,0,0,[],,,0,-45,,,[],['KGB TRANQUILIZER DART!'],,"[7136, 7144]",,[]
296,1,214,1,The Copperhead Club,Davey Collins the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'electric copperhead potion']",364,4,10,12,40,[],,,31,-61,,,['the rock band flyers!'],['BLOOD CHAINS!'],,"[7144, 7178]",,[]
297,1,215,0,The Copperhead Club,waiter dressed as a ninja,1,[],0,4,0,0,0,[],,True,0,-68,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'REFLEX HAMMER!']",,"[7178, 7192]",,[]
298,1,215,1,The Copperhead Club,Mickey Collins the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'unrequired jacket', 'electric copperhead potion']",304,5,15,18,36,[],,,31,-68,,,"['the jam band bootleg!', 'the photoprotoneutron torpedo!']",['BLOOD CHAINS!'],,"[7192, 7232]",,[]
299,1,216,1,The Defiled Nook,spiny skelelton,0,"['skeleton bone', 'smart skull', 'spiked femur', 'evil eye', 'skelelton spine', 'succulent marrow']",0,7,19,10,32,[],,True,148,-4,,,"['the rock band flyers!', 'the photoprotoneutron torpedo!', 'the photoprotoneutron torpedo!']","['BLOOD CHAINS!', 'DARK FEAST!']",,"[7232, 7269]",,[]
300,1,217,0,The Copperhead Club,sausage goblin,1,['magical sausage casing'],207,5,41,32,70,"[(""Quiet 'n' Good"", 5)]",,,32,-2,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'CHILL OF THE TOMB!']",,"[7269, 7289]",,[]
301,1,217,1,The Copperhead Club,Leonard Collins the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'electric copperhead potion']",291,4,18,19,31,[],,,32,-75,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'CHILL OF THE TOMB!']",,"[7289, 7313]",,[]
302,1,218,1,The Copperhead Club,Leo Collins the bartender,0,"[""Flamin' Whatshisname"", 'unnamed cocktail', 'handful of tips', 'electric copperhead potion']",344,4,18,19,31,[],,,32,-77,,,['the rock band flyers!'],"['BLOOD CHAINS!', 'CHILL OF THE TOMB!']",,"[7313, 7348]",,[]
303,1,219,1,Sonofa Beach,lobsterfrogman,0,['barrel of gunpowder'],189,7,17,15,31,[],,True,31,0,,,"['the rock band flyers!', 'the rock band flyers!']","['BLOOD CHAINS!', 'MACROMETEORITE!', 'BLOOD CHAINS!']",,"[7348, 7377]",,['annoyed snake']
304,1,220,1,Next to that Barrel with Something Burning in it,batwinged gremlin,0,['gremlin juice'],153,4,25,13,38,[],,True,31,-6,,,['the rock band flyers!'],['BLOOD CHAINS!'],,"[7377, 7393]",,[]
305,1,221,0,Next to that Barrel with Something Burning in it,A.M.C. gremlin,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[7393, 7412]",,[]
306,1,221,1,Next to that Barrel with Something Burning in it,batwinged gremlin,0,['molybdenum hammer'],117,23,17,20,40,"[('Mushroom Moxiousness', 5)]",,True,31,-21,,,"['the rock band flyers!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[7412, 7489]",,[]
307,1,222,1,Over Where the Old Tires Are,spider gremlin,0,['gremlin juice'],117,3,25,13,40,[],,True,31,-1,,,['the rock band flyers!'],[],,"[7489, 7508]",,[]
308,1,223,1,Over Where the Old Tires Are,erudite gremlin,0,[],96,14,14,23,40,[],,True,32,-21,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!']",[],,"[7508, 7556]",,[]
309,1,224,1,Over Where the Old Tires Are,spider gremlin,0,['Shielding Potion'],98,2,13,12,54,[],,True,32,-3,,,[],[],,"[7556, 7570]",,[]
310,1,225,1,Over Where the Old Tires Are,erudite gremlin,0,['molybdenum crescent wrench'],110,5,23,14,40,[],,True,4,-4,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[7570, 7595]",,[]
311,1,226,1,Near an Abandoned Refrigerator,spider gremlin,0,['molybdenum pliers'],106,10,20,13,44,"[('Tomato Power', 5)]",,True,14,-14,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[7595, 7634]",,[]
312,1,227,1,Out by that Rusted-Out Car,vegetable gremlin,0,['molybdenum screwdriver'],90,10,16,18,42,[],,True,12,-12,,,"['the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the seal tooth!', 'the molybdenum magnet!']",[],,"[7634, 7692]",,[]
313,1,228,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint']",0,2,21,20,37,[],,True,0,-1,,,[],['PIERCING GAZE!'],,"[7692, 7714]",,[]
314,1,229,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,14,12,52,[],,True,0,-1,,,[],['PIERCING GAZE!'],,"[7714, 7778]",,[]
315,1,230,0,The Spooky Forest,annoyed snake,1,[],0,1,0,0,0,[],,,0,0,,,[],['ENSORCEL!'],,"[7778, 7799]",,[]
316,1,230,0,The Battlefield (Frat Uniform),Green Ops Soldier,1,[],0,1,0,0,0,[],,True,0,-9,,,[],"['USE THE FORCE, CAPTAIN SCOTCH!!']",,"[7799, 7830]",,[]
317,1,230,0,The Battlefield (Frat Uniform),???,1,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,16,19,51,[],,,0,-7,,,[],['ASDON MARTIN: MISSILE LAUNCHER!'],,"[7830, 7852]",,[]
318,1,230,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'henna face paint', 'round green sunglasses']",0,2,26,13,39,"[('Hennaliciousness', 5)]",,True,0,-1,,,[],['PIERCING GAZE!'],,"[7852, 7875]",,[]
319,1,231,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'henna face paint']",0,3,18,18,41,[],,True,0,-1,,,['the LOV Enamorang!'],['PIERCING GAZE!'],,"[7875, 7898]",,[]
320,1,232,1,The Battlefield (Frat Uniform),N/A,0,"['perforated battle paddle', 'PADL Phone']",0,-1,0,0,0,[],,,0,0,I Am The Brotherhood,,[],[],,"[7898, 7904]",,[]
321,1,233,1,The Battlefield (Frat Uniform),War Hippy Windtalker,0,"['green clay bead', 'communications windchimes', 'communications windchimes']",0,2,19,24,37,[],,True,0,-7,,,[],['PIERCING GAZE!'],,"[7904, 7923]",,[]
322,1,234,1,The Battlefield (Frat Uniform),War Hippy Infantryman,0,"['reinforced beaded headband', 'round purple sunglasses', 'hippy protest button', 'wicker shield']",0,2,17,12,50,[],,True,0,-5,,,[],['PIERCING GAZE!'],,"[7923, 7944]",,[]
323,1,235,1,The Battlefield (Frat Uniform),War Hippy Dread Squad,0,"['didgeridooka', 'tube of dread wax']",0,2,12,15,51,[],,True,0,-5,,,[],['PIERCING GAZE!'],,"[7944, 7965]",,[]
324,1,236,1,The Battlefield (Frat Uniform),War Hippy Shaman,0,"['Gaia beads', 'Lockenstock&trade; sandals', 'carbonated soy milk', 'Gathered Meat-Clip']",128,3,22,30,35,"[('Je Ne Sais Porquoise', 5)]",,True,0,-6,,,[],"['SING ALONG!', 'PIERCING GAZE!']",,"[7965, 8024]",,[]
325,1,237,1,The Defiled Nook,toothy sklelton,0,"['loose teeth', 'loose teeth', 'skeleton bone', 'evil eye']",0,2,11,12,24,[],,True,0,-1,,,[],[],,"[8024, 8045]",,[]
326,1,238,1,The Battlefield (Frat Uniform),War Hippy Homeopath,0,"['hippy medical kit', 'filthy poultice', 'natural fennel soda', 'holistic headache remedy']",0,2,17,23,38,[],,True,0,-6,,,[],[],,"[8045, 8093]",,[]
327,2,239,0,Crafting Adventure,N/A,1,['vampagne'],0,-1,0,0,0,[],,,0,0,???,,[],[],Mix 1 blood bag + 1 Monstar energy beverage,"[8093, 8513]",1,[]
328,2,239,0,The Outskirts of Cobb's Knob,sausage goblin,1,['magical sausage casing'],500,2,33,36,75,[],,,27,-1,,,[],['PIERCING GAZE!'],,"[8513, 8540]",,[]
329,2,239,1,The Battlefield (Frat Uniform),War Hippy Baker,0,"['bullet-proof corduroys', 'oversized pipe', 'water pipe bomb']",0,2,27,19,25,[],,True,26,-1,,,[],[],,"[8540, 8562]",,[]
330,2,240,0,Crafting Adventure,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 18 wad of dough + 18 soda water,"[8562, 8568]",1,[]
331,2,240,0,The Battlefield (Frat Uniform),War Hippy Windtalker,1,[],0,1,0,0,0,[],,True,0,-1,,,[],['BALEFUL HOWL!'],,"[8568, 8577]",,[]
332,2,240,0,The Battlefield (Frat Uniform),War Hippy Homeopath,1,[],0,1,0,0,0,[],,True,0,-1,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[8577, 8586]",,[]
333,2,240,1,The Battlefield (Frat Uniform),War Hippy Rigger,0,"['hippy protest button', 'Gathered Meat-Clip']",0,2,14,17,40,[],,True,26,-1,,,[],[],,"[8586, 8606]",,[]
334,2,241,0,The Outskirts of Cobb's Knob,angry ghost,1,"['ghostly ectoplasm', 'ghostly ectoplasm']",0,4,39,32,72,[],,,26,-43,,,[],[],,"[8606, 8631]",,[]
335,2,241,1,The Battlefield (Frat Uniform),War Hippy Sky Captain,0,"['pink clay bead', 'round purple sunglasses', 'Lockenstock&trade; sandals']",0,2,18,16,47,[],,True,32,-1,,,[],[],,"[8631, 8651]",,[]
336,2,242,1,The Battlefield (Frat Uniform),War Hippy Baker,0,"['metal meteoroid', 'hippy protest button']",0,2,15,14,43,[],,True,32,-1,,,[],[],,"[8651, 8668]",,[]
337,2,243,1,The Battlefield (Frat Uniform),War Hippy Infantryman,0,['hippy protest button'],0,2,22,13,36,[],,True,32,-1,,,[],[],,"[8668, 8684]",,[]
338,2,244,0,The Haunted Laundry Room,N/A,1,[],0,-1,0,0,0,[],,,0,0,Lights Out in the Laundry Room,,[],[],,"[8684, 8689]",1,[]
339,2,244,1,The Battlefield (Frat Uniform),War Hippy Shaman,0,"['carbonated soy milk', 'funky dried mushroom']",0,2,14,13,48,[],,True,7,-1,,,[],[],,"[8689, 8865]",,[]
340,2,245,0,The Tunnel of L.O.V.E.,N/A,1,[],0,-1,0,0,0,[],,,0,0,The Tunnel of L.O.V.E.,,[],[],,"[8865, 8870]",1,[]
341,2,245,0,The Tunnel of L.O.V.E.,L.O.V. Entrance,1,[],0,4,31,23,90,[],,,32,-43,,,[],"['PIERCING GAZE!', 'PIERCING GAZE!', 'PIERCING GAZE!']",,"[8870, 8899]",,[]
342,2,245,0,The Tunnel of L.O.V.E.,N/A,1,[],0,-1,0,0,0,[],,,0,0,L.O.V. Equipment Room,,[],[],,"[8899, 8906]",1,[]
343,2,245,0,The Tunnel of L.O.V.E.,L.O.V. Engine Room,1,"['LOV Earrings', 'LOV Elixir #6', 'blood bag']",0,9,32,30,85,[],,,32,0,,,[],"['CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!', 'CHILL OF THE TOMB!']",,"[8906, 8942]",,[]
344,2,245,0,The Tunnel of L.O.V.E.,N/A,1,[],0,-1,0,0,0,[],,,0,0,L.O.V. Emergency Room,,[],[],,"[8942, 8949]",1,[]
345,2,245,0,The Tunnel of L.O.V.E.,L.O.V. Elbow Room,1,[],0,3,25,33,86,"[('Wandering Eye Surgery', 50)]",,,32,-49,,,[],"['CHILL OF THE TOMB!', 'CHILL OF THE TOMB!']",,"[8949, 8971]",,[]
346,2,245,0,The Tunnel of L.O.V.E.,N/A,1,['LOV Enamorang'],0,-1,0,0,0,[],,,0,0,L.O.V. Emporium,,[],[],,"[8971, 8995]",1,[]
347,2,245,1,The Themthar Hills,dirty thieving brigand,0,['metal meteoroid'],0,3,18,21,26,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[8995, 9008]",,[]
348,2,246,0,The Outskirts of Cobb's Knob,Green Ops Soldier,1,[],0,1,0,0,0,[],,,0,0,,,[],"['USE THE FORCE, CAPTAIN SCOTCH!!']",,"[9008, 9016]",,[]
349,2,246,1,The Themthar Hills,???,0,['brigand brittle'],10040,3,25,12,30,"[('Disdain of the Storm Tortoise', 5)]",,,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9016, 9029]",,[]
350,2,247,1,The Themthar Hills,dirty thieving brigand,0,['brigand brittle'],0,3,18,21,32,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9029, 9043]",,[]
351,2,248,1,The Themthar Hills,dirty thieving brigand,0,['brigand brittle'],0,3,12,13,40,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9043, 9058]",,[]
352,2,249,1,The Themthar Hills,dirty thieving brigand,0,[],0,3,12,13,39,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9058, 9070]",,[]
353,2,250,1,The Themthar Hills,dirty thieving brigand,0,['brigand brittle'],0,3,12,13,40,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9070, 9083]",,[]
354,2,251,1,The Themthar Hills,dirty thieving brigand,0,"['brigand brittle', 'Gathered Meat-Clip']",0,3,14,13,37,"[('Gyromitra Gymnastics', 5)]",,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9083, 9100]",,[]
355,2,252,0,The Outskirts of Cobb's Knob,angry ghost,1,['ghostly ectoplasm'],0,3,48,28,73,[],,,0,0,,,[],['SAVAGE BITE!'],,"[9100, 9117]",,[]
356,2,252,0,The Outskirts of Cobb's Knob,sausage goblin,1,['magical sausage casing'],842,3,42,37,62,[],,,0,0,,,[],['SAVAGE BITE!'],,"[9117, 9138]",,[]
357,2,252,1,The Themthar Hills,dirty thieving brigand,0,"['meteoreo', 'brigand brittle']",0,3,10,17,33,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9138, 9153]",,[]
358,2,253,1,The Themthar Hills,dirty thieving brigand,0,[],0,3,17,14,30,[],,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9153, 9165]",,[]
359,2,254,1,The Themthar Hills,dirty thieving brigand,0,['brigand brittle'],0,3,24,16,21,"[('Mercenary', 5)]",,True,0,0,,,[],"['SING ALONG!', 'SAVAGE BITE!']",,"[9165, 9257]",,[]
360,2,255,0,Through the Spacegate,N/A,1,"['filter helmet', 'exo-servo leg braces', 'rad cloak']",0,-1,0,0,0,[],,,0,0,filter helmet,,[],[],,"[9257, 9269]",1,[]
361,2,255,0,Through the Spacegate,N/A,1,[],0,-1,0,0,0,[],,,0,0,A Whole New World,,[],[],,"[9269, 9272]",1,[]
362,2,255,1,Through the Spacegate,N/A,0,[],0,-1,0,0,0,[],,,0,0,Cool Space Rocks,,[],[],,"[9272, 9286]",,[]
363,2,256,2,The Barrel Full of Barrels,Took choice 1099/2: Turn Crank (1),0,"['magicalness-in-a-can', 'shot of orange schnapps', 'ten-leaf clover']",0,2,2,3,14,[],,,39,0,,,[],['DARK FEAST!'],,"[9286, 9315]",,[]
364,2,258,0,Through the Spacegate,N/A,1,[],0,-1,0,0,0,[],,,0,0,Space Cave,,[],[],,"[9315, 9320]",1,[]
365,2,258,0,Through the Spacegate,N/A,1,[],0,-1,0,0,0,[],,,0,0,"The Animals, The Animals",,[],[],,"[9320, 9332]",1,[]
366,2,258,0,Through the Spacegate,Spant drone,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ENSORCEL!'],,"[9332, 9364]",,[]
367,2,258,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,6,20,16,42,"[('On the Trail', 40)]",,True,0,-17,,,"['the gas balloon!', 'the odor extractor!']","['OFFER LATTE TO OPPONENT!', 'PERCEIVE SOUL!', 'PIERCING GAZE!']",,"[9364, 9393]",,[]
368,2,259,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,10,18,41,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[9393, 9418]",,[]
369,2,260,0,The Battlefield (Frat Uniform),Green Ops Soldier,1,[],0,1,0,0,0,[],,True,0,0,,,[],"['USE THE FORCE, CAPTAIN SCOTCH!!']",,"[9418, 9585]",,[]
370,2,260,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,18,16,36,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[9585, 9608]",,[]
371,2,261,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,17,17,39,"[('Ponderous Potency', 5)]",,True,0,0,,,[],['PIERCING GAZE!'],,"[9608, 9635]",,[]
372,2,262,0,The Battlefield (Frat Uniform),Green Ops Soldier,1,[],0,1,0,0,0,[],,True,0,0,,,[],"['USE THE FORCE, CAPTAIN SCOTCH!!']",,"[9635, 9803]",,[]
373,2,262,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,14,21,39,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[9803, 9828]",,[]
374,2,263,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,10,16,46,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[9828, 9853]",,[]
375,2,264,0,The Battlefield (Frat Uniform),Green Ops Soldier,1,[],0,1,0,0,0,[],,True,0,0,,,[],"['USE THE FORCE, CAPTAIN SCOTCH!!']",,"[9853, 10021]",,[]
376,2,264,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses', 'Gathered Meat-Clip']",0,2,18,20,35,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10021, 10046]",,[]
377,2,265,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,13,20,41,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10046, 10070]",,[]
378,2,266,0,The Battlefield (Frat Uniform),Green Ops Soldier,1,[],0,1,0,0,0,[],,True,0,0,,,[],"['USE THE FORCE, CAPTAIN SCOTCH!!']",,"[10070, 10234]",,[]
379,2,266,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,16,15,41,"[('Medieval Mage Mayhem', 5)]",,True,0,0,,,[],['PIERCING GAZE!'],,"[10234, 10258]",,[]
380,2,267,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,10,14,52,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10258, 10282]",,[]
381,2,268,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,13,8,51,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10282, 10310]",,[]
382,2,269,0,The Outskirts of Cobb's Knob,sausage goblin,1,['magical sausage casing'],327,2,48,58,129,[],,,0,0,,,[],['PIERCING GAZE!'],,"[10310, 10344]",,[]
383,2,269,0,Crafting Adventure,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 20 wad of dough + 20 soda water,"[10344, 10350]",1,[]
384,2,269,0,The Battlefield (Frat Uniform),War Hippy Elite Rigger,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[10350, 10358]",,[]
385,2,269,1,The Battlefield (Frat Uniform),War Hippy Green Gourmet,0,"['pink clay bead', 'bullet-proof corduroys', 'round purple sunglasses', 'oversized pipe', 'wicker shield', 'water pipe bomb', 'Hippy Army MPE']",0,2,15,19,37,[],,True,0,0,,,[],[],,"[10358, 10380]",,[]
386,2,270,1,The Battlefield (Frat Uniform),War Hippy Baker,0,"['bullet-proof corduroys', 'reinforced beaded headband', 'round purple sunglasses', 'hippy protest button', 'oversized pipe', 'water pipe bomb']",0,2,11,18,36,"[('Corona de la Salsa', 5)]",,True,0,0,,,[],[],,"[10380, 10401]",,[]
